date,temperature_2m_k,total_precip_m_day,snow_depth_m_we
2017-11-25,266.86,0.000366,0.05
2017-11-26,265.37,0.000881,0.05
2017-11-27,264.38,0.001919,0.05
2017-11-28,264.92,0.000869,0.05
2017-11-29,264.68,0.00036,0.05
2017-11-30,265.28,0.0002,0.05
2017-12-01,266.44,1.8e-05,0.05
2017-12-02,267.04,1.6e-05,0.05
2017-12-03,268.95,2e-06,0.05
2017-12-04,269.82,0.000573,0.05
2017-12-05,268.41,0.00931,0.05
2017-12-06,266.84,0.001253,0.05
2017-12-07,265.97,0.000113,0.05
2017-12-08,265.4,1e-05,0.05
2017-12-09,264.19,0.0,0.05
2017-12-10,264.42,1e-06,0.05
2017-12-11,265.23,0.002538,0.05
2017-12-12,259.52,0.004557,0.05
2017-12-13,259.15,0.000389,0.05
2017-12-14,257.15,7.3e-05,0.05
2017-12-15,258.1,2e-06,0.05
2017-12-16,258.63,1e-06,0.05
2017-12-17,259.21,2e-06,0.05
2017-12-18,261.13,0.0,0.05
2017-12-19,262.79,0.0,0.05
2017-12-20,263.8,1.6e-05,0.05
2017-12-21,262.06,7.7e-05,0.05
2017-12-22,262.17,3e-06,0.05
2017-12-23,261.87,2e-06,0.05
2017-12-24,259.64,7.5e-05,0.05
2017-12-25,256.69,0.000879,0.05
2017-12-26,260.02,0.0,0.05
2017-12-27,262.49,2e-06,0.05
2017-12-28,261.52,2e-06,0.05
2017-12-29,259.6,1.2e-05,0.05
2017-12-30,258.04,4.1e-05,0.05
2017-12-31,257.33,4.1e-05,0.05
2018-01-01,255.73,0.002139,0.05
2018-01-02,253.3,0.000785,0.05
2018-01-03,256.52,0.0,0.05
2018-01-04,257.71,0.000118,0.05
2018-01-05,255.99,0.000354,0.05
2018-01-06,259.43,0.000106,0.05
2018-01-07,262.37,6e-06,0.05
2018-01-08,264.0,2e-06,0.05
2018-01-09,265.07,0.0,0.05
2018-01-10,268.08,1e-06,0.05
2018-01-11,269.6,0.0,0.05
2018-01-12,268.34,0.000163,0.05
2018-01-13,265.7,6.6e-05,0.05
2018-01-14,265.27,7.1e-05,0.05
2018-01-15,263.53,2e-06,0.05
2018-01-16,265.44,0.0,0.05
2018-01-17,264.4,0.0,0.05
2018-01-18,265.84,2e-06,0.05
2018-01-19,266.45,1e-06,0.05
2018-01-20,266.92,0.0,0.05
2018-01-21,268.23,0.0,0.05
2018-01-22,268.11,1.1e-05,0.05
2018-01-23,262.61,0.009441,0.05
2018-01-24,254.3,0.006404,0.05
2018-01-25,255.13,0.000396,0.05
2018-01-26,255.07,0.000124,0.05
2018-01-27,259.34,0.000656,0.05
2018-01-28,262.2,2e-06,0.05
2018-01-29,263.8,-0.0,0.05
2018-01-30,265.81,1e-06,0.05
2018-01-31,266.1,1e-06,0.05
2018-02-01,264.54,1e-06,0.05
2018-02-02,263.06,0.000681,0.05
2018-02-03,261.66,0.000578,0.05
2018-02-04,262.99,0.000108,0.05
2018-02-05,264.36,0.003543,0.05
2018-02-06,262.75,0.00476,0.05
2018-02-07,259.65,0.002311,0.05
2018-02-08,256.67,0.000485,0.05
2018-02-09,255.26,0.000958,0.05
2018-02-10,255.66,0.000103,0.05
2018-02-11,257.57,0.002739,0.05
2018-02-12,259.55,0.014709,0.05
2018-02-13,257.25,0.005678,0.05
2018-02-14,255.37,3e-05,0.05
2018-02-15,258.1,2e-06,0.05
2018-02-16,258.28,0.000121,0.05
2018-02-17,257.9,0.00252,0.05
2018-02-18,258.55,6.6e-05,0.05
2018-02-19,259.87,1.1e-05,0.05
2018-02-20,259.78,0.000225,0.05
2018-02-21,259.37,0.000283,0.05
2018-02-22,258.79,0.000306,0.05
2018-02-23,259.71,5.7e-05,0.05
2018-02-24,260.22,0.001149,0.05
2018-02-25,259.6,0.000654,0.05
2018-02-26,261.48,7e-06,0.05
2018-02-27,263.88,1.8e-05,0.05
2018-02-28,261.97,0.000279,0.05
2018-03-01,261.46,0.000209,0.05
2018-03-02,260.66,0.001328,0.05
2018-03-03,260.59,0.001585,0.05
2018-03-04,260.42,0.004448,0.05
2018-03-05,258.29,0.004892,0.05
2018-03-06,258.42,0.000361,0.05
2018-03-07,259.25,3.2e-05,0.05
2018-03-08,258.72,0.00023,0.05
2018-03-09,258.55,0.000338,0.05
2018-03-10,259.12,0.00061,0.05
2018-03-11,259.55,0.000429,0.05
2018-03-12,260.12,0.001061,0.05
2018-03-13,261.89,0.000138,0.05
2018-03-14,262.66,0.001733,0.05
2018-03-15,262.03,0.006618,0.05
2018-03-16,259.85,0.003664,0.05
2018-03-17,258.38,0.00184,0.05
2018-03-18,260.74,2e-06,0.05
2018-03-19,262.6,0.000562,0.05
2018-03-20,262.85,0.000736,0.05
2018-03-21,263.06,0.002316,0.05
2018-03-22,261.16,0.001416,0.05
2018-03-23,261.85,0.000324,0.05
2018-03-24,263.79,0.000896,0.05
2018-03-25,262.54,0.001484,0.05
2018-03-26,263.02,0.000292,0.05
2018-03-27,264.62,9.5e-05,0.05
2018-03-28,264.25,0.002202,0.05
2018-03-29,263.16,0.006506,0.05
2018-03-30,261.47,0.004227,0.05
2018-03-31,262.77,0.000605,0.05
2018-04-01,263.98,0.000308,0.05
2018-04-02,265.25,0.001385,0.05
2018-04-03,266.89,0.001613,0.05
2018-04-04,266.86,0.003263,0.05
2018-04-05,267.27,0.001068,0.05
2018-04-06,267.56,0.002201,0.05
2018-04-07,266.46,0.00582,0.05
2018-04-08,265.6,0.002101,0.05
2018-04-09,266.6,0.002197,0.05
2018-04-10,267.44,0.002268,0.05
2018-04-11,267.15,0.002656,0.05
2018-04-12,265.98,0.005369,0.05
2018-04-13,264.93,0.001444,0.05
2018-04-14,266.86,0.00234,0.05
2018-04-15,266.96,0.00234,0.05
2018-04-16,267.94,0.002002,0.05
2018-04-17,267.82,0.001723,0.05
2018-04-18,267.5,0.001778,0.05
2018-04-19,267.84,0.00225,0.05
2018-04-20,266.06,0.001669,0.05
2018-04-21,265.91,0.000337,0.05
2018-04-22,266.04,0.000289,0.05
2018-04-23,266.45,0.00085,0.05
2018-04-24,266.29,0.002661,0.05
2018-04-25,267.81,0.003446,0.05
2018-04-26,268.28,0.002116,0.05
2018-04-27,268.24,0.003262,0.05
2018-04-28,268.95,0.002689,0.05
2018-04-29,268.93,0.002518,0.05
2018-04-30,268.61,0.003915,0.05
2018-05-01,269.09,0.000951,0.05
2018-05-02,269.65,0.00128,0.05
2018-05-03,269.1,0.004794,0.05
2018-05-04,269.54,0.002535,0.05
2018-05-05,270.16,0.001592,0.05
2018-05-06,270.06,0.002087,0.05
2018-05-07,269.47,0.002034,0.05
2018-05-08,268.8,0.010048,0.05
2018-05-09,266.15,0.006835,0.05
2018-05-10,265.73,0.00354,0.05
2018-05-11,269.1,6.2e-05,0.05
2018-05-12,272.08,0.000454,0.05
2018-05-13,271.43,0.005893,0.05
2018-05-14,269.65,0.006257,0.05
2018-05-15,269.73,0.00194,0.05
2018-05-16,271.47,0.003047,0.05
2018-05-17,272.0,0.004165,0.05
2018-05-18,271.93,0.001754,0.05
2018-05-19,272.5,0.000129,0.05
2018-05-20,273.58,0.000696,0.05
2018-05-21,276.02,0.000695,0.05
2018-05-22,275.8,0.001165,0.05
2018-05-23,275.06,0.001488,0.05
2018-05-24,274.47,0.001016,0.05
2018-05-25,274.14,0.00159,0.05
2018-05-26,273.64,0.002705,0.05
2018-05-27,271.78,0.003419,0.05
2018-05-28,270.87,0.005468,0.05
2018-05-29,271.65,0.003438,0.05
2018-05-30,272.66,0.002567,0.05
2018-05-31,273.25,0.003533,0.05
2018-06-01,273.41,0.003145,0.05
2018-06-02,273.58,0.003985,0.05
2018-06-03,274.45,0.007254,0.05
2018-06-04,275.3,0.004443,0.05
2018-06-05,275.31,0.003859,0.05
2018-06-06,275.87,0.003696,0.05
2018-06-07,277.06,0.005032,0.05
2018-06-08,276.31,0.007663,0.05
2018-06-09,276.61,0.005123,0.05
2018-06-10,275.84,0.004997,0.05
2018-06-11,276.85,0.007133,0.05
2018-06-12,276.13,0.007118,0.05
2018-06-13,275.9,0.002994,0.05
2018-06-14,276.14,0.015109,0.05
2018-06-15,275.96,0.019707,0.05
2018-06-16,276.29,0.00866,0.05
2018-06-17,275.09,0.009433,0.05
2018-06-18,275.4,0.006862,0.05
2018-06-19,275.04,0.004148,0.05
2018-06-20,275.27,0.002215,0.05
2018-06-21,275.73,0.001858,0.05
2018-06-22,276.38,0.004277,0.05
2018-06-23,276.97,0.001929,0.05
2018-06-24,277.6,0.00517,0.05
2018-06-25,277.45,0.014014,0.05
2018-06-26,276.71,0.008219,0.05
2018-06-27,277.14,0.008944,0.05
2018-06-28,277.28,0.010345,0.05
2018-06-29,276.96,0.011735,0.05
2018-06-30,277.49,0.012694,0.05
2018-07-01,277.48,0.022476,0.05
2018-07-02,275.94,0.024599,0.05
2018-07-03,276.66,0.007922,0.05
2018-07-04,276.75,0.005419,0.05
2018-07-05,277.08,0.00347,0.05
2018-07-06,278.14,0.007365,0.05
2018-07-07,278.47,0.008256,0.05
2018-07-08,278.88,0.021088,0.05
2018-07-09,277.89,0.022413,0.05
2018-07-10,277.62,0.011468,0.05
2018-07-11,277.94,0.015697,0.05
2018-07-12,277.02,0.022153,0.05
2018-07-13,277.67,0.008896,0.05
2018-07-14,278.05,0.011074,0.05
2018-07-15,278.61,0.00982,0.05
2018-07-16,277.83,0.012116,0.05
2018-07-17,277.95,0.006296,0.05
2018-07-18,277.79,0.005351,0.05
2018-07-19,277.92,0.00386,0.05
2018-07-20,278.15,0.008527,0.05
2018-07-21,277.47,0.018661,0.05
2018-07-22,277.28,0.011903,0.05
2018-07-23,277.13,0.010576,0.05
2018-07-24,277.91,0.00932,0.05
2018-07-25,277.78,0.013626,0.05
2018-07-26,277.16,0.011514,0.05
2018-07-27,277.19,0.014571,0.05
2018-07-28,276.89,0.008347,0.05
2018-07-29,277.32,0.009412,0.05
2018-07-30,277.15,0.016902,0.05
2018-07-31,277.15,0.007224,0.05
2018-08-01,276.82,0.011925,0.05
2018-08-02,276.86,0.010528,0.05
2018-08-03,277.06,0.022794,0.05
2018-08-04,276.58,0.016373,0.05
2018-08-05,276.67,0.025379,0.05
2018-08-06,276.46,0.015828,0.05
2018-08-07,275.88,0.009327,0.05
2018-08-08,276.64,0.005988,0.05
2018-08-09,277.48,0.005044,0.05
2018-08-10,277.5,0.012738,0.05
2018-08-11,277.22,0.009995,0.05
2018-08-12,277.47,0.017649,0.05
2018-08-13,275.94,0.034109,0.05
2018-08-14,276.76,0.005804,0.05
2018-08-15,276.7,0.015475,0.05
2018-08-16,276.98,0.009453,0.05
2018-08-17,277.5,0.009488,0.05
2018-08-18,277.33,0.010349,0.05
2018-08-19,277.46,0.005628,0.05
2018-08-20,277.09,0.010637,0.05
2018-08-21,276.96,0.00966,0.05
2018-08-22,277.36,0.009108,0.05
2018-08-23,277.44,0.009324,0.05
2018-08-24,277.51,0.012259,0.05
2018-08-25,276.35,0.014553,0.05
2018-08-26,277.03,0.00821,0.05
2018-08-27,277.16,0.015821,0.05
2018-08-28,276.76,0.02171,0.05
2018-08-29,277.11,0.010416,0.05
2018-08-30,277.16,0.020549,0.05
2018-08-31,276.36,0.026048,0.05
2018-09-01,276.92,0.005869,0.05
2018-09-02,276.29,0.012376,0.05
2018-09-03,276.58,0.014181,0.05
2018-09-04,276.33,0.00788,0.05
2018-09-05,276.15,0.006694,0.05
2018-09-06,276.47,0.007391,0.05
2018-09-07,275.8,0.009594,0.05
2018-09-08,276.07,0.004071,0.05
2018-09-09,276.85,0.00218,0.05
2018-09-10,276.8,0.008928,0.05
2018-09-11,275.8,0.019478,0.05
2018-09-12,275.02,0.006245,0.05
2018-09-13,274.37,0.0094,0.05
2018-09-14,274.23,0.004904,0.05
2018-09-15,274.28,0.00321,0.05
2018-09-16,273.59,0.002917,0.05
2018-09-17,272.68,0.000374,0.05
2018-09-18,272.38,0.000196,0.05
2018-09-19,272.71,0.001136,0.05
2018-09-20,273.49,0.003716,0.05
2018-09-21,273.33,0.013532,0.05
2018-09-22,273.05,0.007205,0.05
2018-09-23,273.47,0.003563,0.05
2018-09-24,274.04,0.002032,0.05
2018-09-25,274.2,0.000938,0.05
2018-09-26,273.87,0.002737,0.05
2018-09-27,273.14,0.002679,0.05
2018-09-28,272.87,0.001638,0.05
2018-09-29,273.17,0.000457,0.05
2018-09-30,273.86,0.000379,0.05
2018-10-01,272.17,0.001364,0.05
2018-10-02,271.51,0.00041,0.05
2018-10-03,270.62,0.000808,0.05
2018-10-04,268.96,0.001327,0.05
2018-10-05,268.66,0.001044,0.05
2018-10-06,268.09,0.001393,0.05
2018-10-07,266.97,0.001453,0.05
2018-10-08,267.73,0.001818,0.05
2018-10-09,269.28,0.00117,0.05
2018-10-10,269.98,0.001342,0.05
2018-10-11,268.68,0.002518,0.05
2018-10-12,268.6,0.000795,0.05
2018-10-13,267.96,0.000337,0.05
2018-10-14,268.25,0.000466,0.05
2018-10-15,268.46,0.000398,0.05
2018-10-16,269.73,0.000222,0.05
2018-10-17,267.82,0.001347,0.05
2018-10-18,266.9,0.000805,0.05
2018-10-19,266.83,0.000302,0.05
2018-10-20,266.61,0.000626,0.05
2018-10-21,266.0,0.000361,0.05
2018-10-22,265.1,0.000614,0.05
2018-10-23,263.04,0.001408,0.05
2018-10-24,263.37,0.000312,0.05
2018-10-25,263.32,0.00087,0.05
2018-10-26,263.91,0.000176,0.05
2018-10-27,263.58,0.000443,0.05
2018-10-28,264.06,0.000775,0.05
2018-10-29,265.74,0.000124,0.05
2018-10-30,266.48,0.000159,0.05
2018-10-31,267.63,0.000319,0.05
2018-11-01,268.0,0.001097,0.05
2018-11-02,267.23,0.001254,0.05
2018-11-03,265.37,0.001055,0.05
2018-11-04,264.6,0.001519,0.05
2018-11-05,265.05,0.000234,0.05
2018-11-06,265.61,1.6e-05,0.05
2018-11-07,265.78,3.9e-05,0.05
2018-11-08,266.07,0.001171,0.05
2018-11-09,266.18,0.00133,0.05
2018-11-10,264.72,0.002228,0.05
2018-11-11,266.26,0.000555,0.05
2018-11-12,266.8,0.001975,0.05
2018-11-13,264.23,0.002542,0.05
2018-11-14,262.66,0.001484,0.05
2018-11-15,264.28,7.6e-05,0.05
2018-11-16,265.56,0.000501,0.05
2018-11-17,266.18,0.000124,0.05
2018-11-18,265.78,0.000738,0.05
2018-11-19,265.01,0.00102,0.05
2018-11-20,264.93,0.000106,0.05
2018-11-21,266.5,0.0,0.05
2018-11-22,267.95,2e-06,0.05
2018-11-23,267.51,3.8e-05,0.05
2018-11-24,268.56,0.0,0.05
2018-11-25,268.67,0.000773,0.05
2018-11-26,268.09,0.000257,0.05
2018-11-27,268.53,0.0,0.05
2018-11-28,268.63,0.000268,0.05
2018-11-29,267.39,6.4e-05,0.05
2018-11-30,265.44,0.000603,0.05
2018-12-01,265.94,0.000482,0.05
2018-12-02,265.57,0.000623,0.05
2018-12-03,266.77,0.00034,0.05
2018-12-04,267.54,0.000103,0.05
2018-12-05,264.8,0.000964,0.05
2018-12-06,261.04,0.00153,0.05
2018-12-07,260.53,0.000103,0.05
2018-12-08,262.43,0.000517,0.05
2018-12-09,262.17,0.001033,0.05
2018-12-10,259.55,0.001298,0.05
2018-12-11,257.27,0.000448,0.05
2018-12-12,257.8,0.0031,0.05
2018-12-13,255.55,0.003956,0.05
2018-12-14,254.02,0.000403,0.05
2018-12-15,256.4,1e-06,0.05
2018-12-16,259.09,1e-06,0.05
2018-12-17,261.82,0.001362,0.05
2018-12-18,261.62,0.000603,0.05
2018-12-19,262.89,1e-06,0.05
2018-12-20,260.97,5e-06,0.05
2018-12-21,261.24,2e-06,0.05
2018-12-22,262.52,1e-06,0.05
2018-12-23,262.8,1e-06,0.05
2018-12-24,261.27,5e-06,0.05
2018-12-25,260.6,3e-06,0.05
2018-12-26,260.55,0.003214,0.05
2018-12-27,254.16,0.003304,0.05
2018-12-28,253.04,5.8e-05,0.05
2018-12-29,256.6,2e-06,0.05
2018-12-30,258.9,0.000161,0.05
2018-12-31,259.45,0.000214,0.05
2019-01-01,259.33,0.000126,0.05
2019-01-02,255.77,0.004433,0.05
2019-01-03,255.13,0.000753,0.05
2019-01-04,258.78,4.6e-05,0.05
2019-01-05,257.46,0.001839,0.05
2019-01-06,255.26,0.009181,0.05
2019-01-07,252.76,0.003851,0.05
2019-01-08,252.39,0.001169,0.05
2019-01-09,254.96,0.002951,0.05
2019-01-10,256.14,6.3e-05,0.05
2019-01-11,255.57,0.000722,0.05
2019-01-12,255.77,0.001252,0.05
2019-01-13,253.99,0.001209,0.05
2019-01-14,251.7,4e-06,0.05
2019-01-15,254.97,0.0,0.05
2019-01-16,258.64,0.000108,0.05
2019-01-17,255.38,0.005418,0.05
2019-01-18,253.75,5e-06,0.05
2019-01-19,255.86,1e-06,0.05
2019-01-20,256.73,1e-06,0.05
2019-01-21,255.37,0.000515,0.05
2019-01-22,256.59,0.02355,0.05
2019-01-23,257.12,0.007382,0.05
2019-01-24,252.6,0.001624,0.05
2019-01-25,254.35,0.022144,0.05
2019-01-26,255.53,0.008513,0.05
2019-01-27,253.21,0.004891,0.05
2019-01-28,251.23,0.002964,0.05
2019-01-29,251.51,9.7e-05,0.05
2019-01-30,255.47,0.000378,0.05
2019-01-31,257.69,0.011821,0.05
2019-02-01,255.91,0.004999,0.05
2019-02-02,254.26,6e-06,0.05
2019-02-03,253.89,0.0,0.05
2019-02-04,255.6,2e-06,0.05
2019-02-05,255.86,0.0,0.05
2019-02-06,256.22,0.004789,0.05
2019-02-07,259.36,0.04406,0.05
2019-02-08,257.32,0.018778,0.05
2019-02-09,255.44,0.005907,0.05
2019-02-10,257.05,0.000249,0.05
2019-02-11,255.9,0.000308,0.05
2019-02-12,257.7,6e-06,0.05
2019-02-13,259.21,9.9e-05,0.05
2019-02-14,258.41,0.003612,0.05
2019-02-15,257.25,0.003362,0.05
2019-02-16,255.5,0.001107,0.05
2019-02-17,256.95,1e-05,0.05
2019-02-18,257.14,0.003318,0.05
2019-02-19,257.25,0.00227,0.05
2019-02-20,259.54,4.1e-05,0.05
2019-02-21,259.25,0.002636,0.05
2019-02-22,258.73,0.001012,0.05
2019-02-23,258.4,5.9e-05,0.05
2019-02-24,257.56,0.008758,0.05
2019-02-25,254.69,0.007424,0.05
2019-02-26,255.66,0.008937,0.05
2019-02-27,255.6,0.026844,0.05
2019-02-28,253.93,0.003792,0.05
2019-03-01,255.24,0.0,0.05
2019-03-02,258.27,0.002665,0.05
2019-03-03,258.91,0.005939,0.05
2019-03-04,258.89,0.001016,0.05
2019-03-05,257.44,0.000193,0.05
2019-03-06,257.18,0.000254,0.05
2019-03-07,258.03,0.00028,0.05
2019-03-08,257.42,0.000177,0.05
2019-03-09,258.75,0.000221,0.05
2019-03-10,258.99,4e-06,0.05
2019-03-11,258.85,6.3e-05,0.05
2019-03-12,259.72,5e-06,0.05
2019-03-13,262.18,0.002827,0.05
2019-03-14,261.9,0.006987,0.05
2019-03-15,258.15,0.000391,0.05
2019-03-16,259.2,2.3e-05,0.05
2019-03-17,260.22,0.003,0.05
2019-03-18,259.29,0.000406,0.05
2019-03-19,259.55,0.000808,0.05
2019-03-20,258.7,8.7e-05,0.05
2019-03-21,258.87,1.1e-05,0.05
2019-03-22,259.08,0.000137,0.05
2019-03-23,259.94,3e-06,0.05
2019-03-24,262.18,-0.0,0.05
2019-03-25,261.37,0.005046,0.05
2019-03-26,260.08,0.003423,0.05
2019-03-27,262.76,1e-06,0.05
2019-03-28,264.7,0.0,0.05
2019-03-29,265.38,0.000241,0.05
2019-03-30,264.23,0.000126,0.05
2019-03-31,262.69,0.000121,0.05
2019-04-01,261.21,0.000161,0.05
2019-04-02,262.38,2e-06,0.05
2019-04-03,264.4,0.000216,0.05
2019-04-04,265.07,4.5e-05,0.05
2019-04-05,265.6,6.9e-05,0.05
2019-04-06,265.18,0.001135,0.05
2019-04-07,264.01,0.001932,0.05
2019-04-08,264.21,0.000231,0.05
2019-04-09,266.09,8.3e-05,0.05
2019-04-10,267.09,2.8e-05,0.05
2019-04-11,267.58,1.1e-05,0.05
2019-04-12,268.21,0.00022,0.05
2019-04-13,267.94,0.001086,0.05
2019-04-14,267.68,0.001124,0.05
2019-04-15,268.21,0.000929,0.05
2019-04-16,268.63,0.011003,0.05
2019-04-17,265.96,0.01369,0.05
2019-04-18,263.19,0.003053,0.05
2019-04-19,262.45,0.001197,0.05
2019-04-20,264.21,0.000565,0.05
2019-04-21,265.64,0.001894,0.05
2019-04-22,265.92,0.001676,0.05
2019-04-23,266.62,0.000442,0.05
2019-04-24,268.42,0.000692,0.05
2019-04-25,268.36,0.001434,0.05
2019-04-26,268.32,0.001064,0.05
2019-04-27,268.83,0.000506,0.05
2019-04-28,269.39,0.00019,0.05
2019-04-29,268.41,0.000668,0.05
2019-04-30,267.8,0.001846,0.05
2019-05-01,267.77,0.001284,0.05
2019-05-02,268.22,0.001061,0.05
2019-05-03,268.21,0.000801,0.05
2019-05-04,268.35,0.000905,0.05
2019-05-05,266.8,0.000293,0.05
2019-05-06,267.32,0.000951,0.05
2019-05-07,267.58,0.00102,0.05
2019-05-08,268.15,0.000967,0.05
2019-05-09,268.89,0.000142,0.05
2019-05-10,269.19,0.002215,0.05
2019-05-11,267.7,0.000537,0.05
2019-05-12,267.66,0.002702,0.05
2019-05-13,267.26,0.00137,0.05
2019-05-14,268.11,0.00132,0.05
2019-05-15,268.35,0.002082,0.05
2019-05-16,268.44,0.001448,0.05
2019-05-17,267.99,0.002998,0.05
2019-05-18,267.59,0.004125,0.05
2019-05-19,268.38,0.001047,0.05
2019-05-20,269.48,0.001635,0.05
2019-05-21,270.27,0.002094,0.05
2019-05-22,270.97,0.00421,0.05
2019-05-23,271.2,0.002169,0.05
2019-05-24,272.34,0.002709,0.05
2019-05-25,270.77,0.000857,0.05
2019-05-26,271.59,0.002079,0.05
2019-05-27,271.47,0.003201,0.05
2019-05-28,271.2,0.001921,0.05
2019-05-29,271.72,0.003172,0.05
2019-05-30,272.41,0.00276,0.05
2019-05-31,273.19,0.001624,0.05
2019-06-01,272.91,0.006104,0.05
2019-06-02,272.84,0.005152,0.05
2019-06-03,273.64,0.002964,0.05
2019-06-04,275.02,0.004001,0.05
2019-06-05,276.13,0.003174,0.05
2019-06-06,275.69,0.000886,0.05
2019-06-07,274.36,0.001816,0.05
2019-06-08,274.01,0.001023,0.05
2019-06-09,273.78,0.002577,0.05
2019-06-10,274.88,0.002118,0.05
2019-06-11,275.93,0.001899,0.05
2019-06-12,275.74,0.002182,0.05
2019-06-13,276.22,0.001904,0.05
2019-06-14,276.68,0.009989,0.05
2019-06-15,275.67,0.002717,0.05
2019-06-16,275.17,0.003878,0.05
2019-06-17,273.96,0.003256,0.05
2019-06-18,273.85,0.007434,0.05
2019-06-19,274.03,0.005545,0.05
2019-06-20,274.46,0.005826,0.05
2019-06-21,275.51,0.001644,0.05
2019-06-22,275.83,0.017156,0.05
2019-06-23,274.47,0.023502,0.05
2019-06-24,275.57,0.00228,0.05
2019-06-25,276.39,0.001598,0.05
2019-06-26,276.96,0.008071,0.05
2019-06-27,276.56,0.001482,0.05
2019-06-28,276.44,0.002738,0.05
2019-06-29,276.77,0.003769,0.05
2019-06-30,276.62,0.017849,0.05
2019-07-01,276.62,0.005771,0.05
2019-07-02,277.23,0.006452,0.05
2019-07-03,278.2,0.005338,0.05
2019-07-04,278.3,0.012428,0.05
2019-07-05,277.2,0.018449,0.05
2019-07-06,277.21,0.00548,0.05
2019-07-07,277.73,0.007181,0.05
2019-07-08,277.78,0.023786,0.05
2019-07-09,277.36,0.011485,0.05
2019-07-10,277.87,0.010611,0.05
2019-07-11,277.51,0.028626,0.05
2019-07-12,276.37,0.029041,0.05
2019-07-13,276.8,0.007294,0.05
2019-07-14,275.77,0.033039,0.05
2019-07-15,275.27,0.017438,0.05
2019-07-16,274.99,0.011168,0.05
2019-07-17,275.91,0.006183,0.05
2019-07-18,275.98,0.006334,0.05
2019-07-19,276.59,0.005336,0.05
2019-07-20,276.89,0.006845,0.05
2019-07-21,277.25,0.00584,0.05
2019-07-22,277.27,0.004394,0.05
2019-07-23,277.63,0.006246,0.05
2019-07-24,276.11,0.015275,0.05
2019-07-25,276.96,0.008496,0.05
2019-07-26,276.91,0.014715,0.05
2019-07-27,277.4,0.011014,0.05
2019-07-28,277.8,0.012865,0.05
2019-07-29,277.77,0.012519,0.05
2019-07-30,277.28,0.020043,0.05
2019-07-31,277.45,0.009584,0.05
2019-08-01,276.94,0.012722,0.05
2019-08-02,277.23,0.013584,0.05
2019-08-03,277.67,0.009783,0.05
2019-08-04,277.88,0.007117,0.05
2019-08-05,277.79,0.013654,0.05
2019-08-06,276.29,0.019789,0.05
2019-08-07,277.29,0.005225,0.05
2019-08-08,277.17,0.01072,0.05
2019-08-09,276.94,0.009724,0.05
2019-08-10,277.68,0.005897,0.05
2019-08-11,277.59,0.008142,0.05
2019-08-12,277.26,0.007768,0.05
2019-08-13,277.14,0.007773,0.05
2019-08-14,277.21,0.01136,0.05
2019-08-15,277.5,0.008069,0.05
2019-08-16,277.36,0.008306,0.05
2019-08-17,276.74,0.008161,0.05
2019-08-18,276.17,0.006775,0.05
2019-08-19,276.26,0.005235,0.05
2019-08-20,276.39,0.006301,0.05
2019-08-21,276.73,0.009582,0.05
2019-08-22,276.6,0.005578,0.05
2019-08-23,276.9,0.007535,0.05
2019-08-24,276.37,0.009851,0.05
2019-08-25,275.03,0.01028,0.05
2019-08-26,276.33,0.006882,0.05
2019-08-27,276.53,0.005112,0.05
2019-08-28,277.27,0.002565,0.05
2019-08-29,277.2,0.005905,0.05
2019-08-30,277.35,0.006362,0.05
2019-08-31,277.64,0.014274,0.05
2019-09-01,275.79,0.031188,0.05
2019-09-02,277.16,0.003136,0.05
2019-09-03,277.6,0.006907,0.05
2019-09-04,277.48,0.009249,0.05
2019-09-05,277.75,0.007669,0.05
2019-09-06,277.27,0.012363,0.05
2019-09-07,276.52,0.020502,0.05
2019-09-08,276.77,0.005522,0.05
2019-09-09,277.03,0.001427,0.05
2019-09-10,277.54,0.004349,0.05
2019-09-11,277.28,0.024997,0.05
2019-09-12,275.78,0.03287,0.05
2019-09-13,275.84,0.01571,0.05
2019-09-14,275.73,0.006856,0.05
2019-09-15,276.24,0.006739,0.05
2019-09-16,275.65,0.004263,0.05
2019-09-17,273.84,0.015594,0.05
2019-09-18,271.93,0.045097,0.05
2019-09-19,270.16,0.011894,0.05
2019-09-20,269.43,0.00038,0.05
2019-09-21,270.44,0.003443,0.05
2019-09-22,271.84,0.008531,0.05
2019-09-23,272.1,0.005198,0.05
2019-09-24,272.39,0.001204,0.05
2019-09-25,272.88,0.022053,0.05
2019-09-26,271.25,0.022652,0.05
2019-09-27,270.95,0.006406,0.05
2019-09-28,270.9,0.01116,0.05
2019-09-29,271.4,0.003598,0.05
2019-09-30,271.2,0.001405,0.05
2019-10-01,271.19,0.002459,0.05
2019-10-02,270.56,0.003966,0.05
2019-10-03,270.02,0.001239,0.05
2019-10-04,271.16,0.000276,0.05
2019-10-05,271.68,0.001304,0.05
2019-10-06,272.11,0.001154,0.05
2019-10-07,271.22,0.003238,0.05
2019-10-08,270.22,0.004442,0.05
2019-10-09,269.37,0.001189,0.05
2019-10-10,269.59,0.00014,0.05
2019-10-11,270.14,0.001125,0.05
2019-10-12,270.27,0.000646,0.05
2019-10-13,271.28,0.000244,0.05
2019-10-14,270.6,0.001123,0.05
2019-10-15,270.1,0.001275,0.05
2019-10-16,269.59,0.00138,0.05
2019-10-17,269.39,0.001753,0.05
2019-10-18,268.13,0.00165,0.05
2019-10-19,268.68,0.001616,0.05
2019-10-20,268.51,0.002497,0.05
