date,temperature_2m_k,total_precip_m_day,snow_depth_m_we
2017-11-24,260.16,0.000218,0.05
2017-11-25,261.5,0.000281,0.05
2017-11-26,261.15,0.000678,0.05
2017-11-27,259.43,0.001657,0.05
2017-11-28,259.69,0.000631,0.05
2017-11-29,259.81,0.000393,0.05
2017-11-30,260.22,0.000325,0.05
2017-12-01,261.63,0.00022,0.05
2017-12-02,263.63,0.000102,0.05
2017-12-03,266.6,4.2e-05,0.05
2017-12-04,267.31,8.9e-05,0.05
2017-12-05,266.55,0.000294,0.05
2017-12-06,267.01,0.000425,0.05
2017-12-07,266.61,0.000348,0.05
2017-12-08,265.55,0.0009,0.05
2017-12-09,264.2,0.00029,0.05
2017-12-10,264.06,0.000251,0.05
2017-12-11,264.04,0.000521,0.05
2017-12-12,260.47,0.001067,0.05
2017-12-13,260.37,0.000981,0.05
2017-12-14,259.57,0.000648,0.05
2017-12-15,260.91,0.000363,0.05
2017-12-16,260.78,0.000801,0.05
2017-12-17,262.04,0.000505,0.05
2017-12-18,263.45,0.000102,0.05
2017-12-19,264.52,6.8e-05,0.05
2017-12-20,264.05,0.00039,0.05
2017-12-21,263.08,0.00043,0.05
2017-12-22,262.93,0.000494,0.05
2017-12-23,262.6,0.000387,0.05
2017-12-24,259.1,0.001638,0.05
2017-12-25,256.33,0.00294,0.05
2017-12-26,257.42,8.4e-05,0.05
2017-12-27,261.21,2e-06,0.05
2017-12-28,261.32,8e-06,0.05
2017-12-29,259.3,0.000763,0.05
2017-12-30,256.8,0.001127,0.05
2017-12-31,255.95,0.0013,0.05
2018-01-01,254.98,0.00308,0.05
2018-01-02,252.58,0.000797,0.05
2018-01-03,253.54,0.000137,0.05
2018-01-04,256.63,0.000376,0.05
2018-01-05,253.44,0.002053,0.05
2018-01-06,254.3,0.000476,0.05
2018-01-07,257.87,0.000196,0.05
2018-01-08,262.51,1.3e-05,0.05
2018-01-09,264.29,1e-06,0.05
2018-01-10,266.17,1e-06,0.05
2018-01-11,267.08,0.0,0.05
2018-01-12,266.01,3.2e-05,0.05
2018-01-13,262.61,0.000347,0.05
2018-01-14,262.12,0.00023,0.05
2018-01-15,259.87,0.000121,0.05
2018-01-16,261.9,4.9e-05,0.05
2018-01-17,262.24,0.000115,0.05
2018-01-18,262.7,0.000137,0.05
2018-01-19,262.98,0.000129,0.05
2018-01-20,262.15,9e-05,0.05
2018-01-21,262.93,2.2e-05,0.05
2018-01-22,265.09,8.7e-05,0.05
2018-01-23,261.59,0.002338,0.05
2018-01-24,254.77,0.009731,0.05
2018-01-25,254.92,0.000507,0.05
2018-01-26,253.7,0.000971,0.05
2018-01-27,254.85,0.00056,0.05
2018-01-28,260.55,0.0001,0.05
2018-01-29,263.08,3.1e-05,0.05
2018-01-30,263.68,3.9e-05,0.05
2018-01-31,263.92,4.7e-05,0.05
2018-02-01,262.42,0.000332,0.05
2018-02-02,260.82,0.000397,0.05
2018-02-03,259.34,0.000679,0.05
2018-02-04,260.45,0.0004,0.05
2018-02-05,261.89,0.001495,0.05
2018-02-06,261.25,0.002965,0.05
2018-02-07,259.46,0.002374,0.05
2018-02-08,257.73,0.001706,0.05
2018-02-09,255.58,0.002295,0.05
2018-02-10,256.12,0.000586,0.05
2018-02-11,256.6,0.001552,0.05
2018-02-12,257.34,0.005928,0.05
2018-02-13,256.58,0.005709,0.05
2018-02-14,255.67,0.0017,0.05
2018-02-15,259.35,9.8e-05,0.05
2018-02-16,258.99,0.001075,0.05
2018-02-17,258.14,0.003027,0.05
2018-02-18,258.19,0.001274,0.05
2018-02-19,258.81,0.000422,0.05
2018-02-20,259.25,0.000731,0.05
2018-02-21,258.43,0.001153,0.05
2018-02-22,257.04,0.001694,0.05
2018-02-23,257.95,0.000764,0.05
2018-02-24,259.32,0.000602,0.05
2018-02-25,258.48,0.001851,0.05
2018-02-26,259.33,0.000244,0.05
2018-02-27,262.82,0.000247,0.05
2018-02-28,261.78,0.000249,0.05
2018-03-01,261.3,0.000329,0.05
2018-03-02,259.42,0.000669,0.05
2018-03-03,260.8,0.000554,0.05
2018-03-04,259.59,0.001578,0.05
2018-03-05,258.27,0.001374,0.05
2018-03-06,256.73,0.000436,0.05
2018-03-07,258.93,0.000878,0.05
2018-03-08,259.39,0.000795,0.05
2018-03-09,258.5,0.001517,0.05
2018-03-10,258.91,0.000974,0.05
2018-03-11,259.26,0.00135,0.05
2018-03-12,259.24,0.00112,0.05
2018-03-13,261.28,0.00023,0.05
2018-03-14,262.37,0.000644,0.05
2018-03-15,261.13,0.00252,0.05
2018-03-16,259.94,0.001712,0.05
2018-03-17,258.23,0.00341,0.05
2018-03-18,260.01,0.000292,0.05
2018-03-19,262.2,0.00106,0.05
2018-03-20,262.67,0.000466,0.05
2018-03-21,263.0,0.000553,0.05
2018-03-22,261.1,0.001716,0.05
2018-03-23,260.89,0.001102,0.05
2018-03-24,262.83,0.000734,0.05
2018-03-25,262.41,0.001507,0.05
2018-03-26,262.0,0.002519,0.05
2018-03-27,263.9,0.000361,0.05
2018-03-28,263.9,0.00139,0.05
2018-03-29,262.82,0.001693,0.05
2018-03-30,260.36,0.003664,0.05
2018-03-31,261.39,0.003891,0.05
2018-04-01,262.18,0.002351,0.05
2018-04-02,263.51,0.001553,0.05
2018-04-03,264.19,0.000912,0.05
2018-04-04,264.72,0.003134,0.05
2018-04-05,264.74,0.000971,0.05
2018-04-06,265.34,0.003846,0.05
2018-04-07,265.74,0.003625,0.05
2018-04-08,264.12,0.002622,0.05
2018-04-09,264.84,0.00061,0.05
2018-04-10,265.75,0.001031,0.05
2018-04-11,264.87,0.002076,0.05
2018-04-12,264.19,0.003714,0.05
2018-04-13,262.82,0.001078,0.05
2018-04-14,264.32,0.001617,0.05
2018-04-15,263.67,0.003114,0.05
2018-04-16,265.05,0.001109,0.05
2018-04-17,265.22,0.003423,0.05
2018-04-18,264.99,0.001033,0.05
2018-04-19,265.64,0.002026,0.05
2018-04-20,265.67,0.002568,0.05
2018-04-21,265.48,0.002478,0.05
2018-04-22,265.4,0.00254,0.05
2018-04-23,264.53,0.001389,0.05
2018-04-24,263.96,0.00099,0.05
2018-04-25,265.16,0.011448,0.05
2018-04-26,264.88,0.002725,0.05
2018-04-27,264.59,0.002863,0.05
2018-04-28,264.65,0.001559,0.05
2018-04-29,265.25,0.003994,0.05
2018-04-30,266.27,0.00549,0.05
2018-05-01,265.48,0.003742,0.05
2018-05-02,265.57,0.001538,0.05
2018-05-03,266.45,0.003523,0.05
2018-05-04,264.77,0.002547,0.05
2018-05-05,266.28,0.002636,0.05
2018-05-06,266.72,0.001032,0.05
2018-05-07,266.53,0.001101,0.05
2018-05-08,266.14,0.002207,0.05
2018-05-09,264.55,0.005486,0.05
2018-05-10,263.91,0.002631,0.05
2018-05-11,265.65,0.001587,0.05
2018-05-12,266.58,0.005946,0.05
2018-05-13,267.73,0.001239,0.05
2018-05-14,267.67,0.004396,0.05
2018-05-15,266.06,0.002107,0.05
2018-05-16,268.77,0.000867,0.05
2018-05-17,269.04,0.001951,0.05
2018-05-18,270.01,0.0029,0.05
2018-05-19,270.23,0.002228,0.05
2018-05-20,271.3,0.00141,0.05
2018-05-21,273.06,0.001354,0.05
2018-05-22,271.59,0.004168,0.05
2018-05-23,272.2,0.002346,0.05
2018-05-24,271.47,0.004098,0.05
2018-05-25,271.98,0.001321,0.05
2018-05-26,271.24,0.001994,0.05
2018-05-27,269.98,0.003685,0.05
2018-05-28,268.6,0.003776,0.05
2018-05-29,269.45,0.003217,0.05
2018-05-30,270.08,0.00341,0.05
2018-05-31,270.82,0.003581,0.05
2018-06-01,271.27,0.007048,0.05
2018-06-02,270.87,0.003366,0.05
2018-06-03,271.62,0.005854,0.05
2018-06-04,271.39,0.004296,0.05
2018-06-05,271.75,0.003803,0.05
2018-06-06,273.03,0.003748,0.05
2018-06-07,273.81,0.005083,0.05
2018-06-08,273.53,0.005876,0.05
2018-06-09,273.57,0.002131,0.05
2018-06-10,273.67,0.005165,0.05
2018-06-11,274.26,0.005671,0.05
2018-06-12,274.06,0.011,0.05
2018-06-13,273.3,0.005764,0.05
2018-06-14,273.34,0.010092,0.05
2018-06-15,273.5,0.00867,0.05
2018-06-16,273.02,0.006204,0.05
2018-06-17,272.82,0.003827,0.05
2018-06-18,273.12,0.002164,0.05
2018-06-19,273.28,0.001146,0.05
2018-06-20,273.82,0.003706,0.05
2018-06-21,274.07,0.003364,0.05
2018-06-22,274.32,0.003075,0.05
2018-06-23,274.5,0.005416,0.05
2018-06-24,274.69,0.008112,0.05
2018-06-25,273.91,0.006756,0.05
2018-06-26,273.74,0.011491,0.05
2018-06-27,274.02,0.0084,0.05
2018-06-28,274.4,0.009127,0.05
2018-06-29,273.71,0.015134,0.05
2018-06-30,274.49,0.007461,0.05
2018-07-01,274.61,0.012644,0.05
2018-07-02,274.04,0.021375,0.05
2018-07-03,273.56,0.042338,0.05
2018-07-04,274.01,0.009711,0.05
2018-07-05,274.17,0.002706,0.05
2018-07-06,274.95,0.00286,0.05
2018-07-07,275.34,0.009765,0.05
2018-07-08,275.2,0.013772,0.05
2018-07-09,274.97,0.015892,0.05
2018-07-10,274.61,0.016977,0.05
2018-07-11,274.38,0.017492,0.05
2018-07-12,274.46,0.01401,0.05
2018-07-13,274.69,0.010111,0.05
2018-07-14,274.91,0.007167,0.05
2018-07-15,274.8,0.017254,0.05
2018-07-16,274.58,0.011271,0.05
2018-07-17,274.71,0.00205,0.05
2018-07-18,274.65,0.003695,0.05
2018-07-19,274.82,0.003622,0.05
2018-07-20,274.9,0.006773,0.05
2018-07-21,274.55,0.005127,0.05
2018-07-22,275.02,0.005589,0.05
2018-07-23,274.81,0.006207,0.05
2018-07-24,274.92,0.00663,0.05
2018-07-25,274.58,0.01059,0.05
2018-07-26,274.38,0.004497,0.05
2018-07-27,274.42,0.0061,0.05
2018-07-28,274.33,0.003101,0.05
2018-07-29,274.5,0.005597,0.05
2018-07-30,274.33,0.008093,0.05
2018-07-31,274.11,0.016691,0.05
2018-08-01,273.33,0.035141,0.05
2018-08-02,273.75,0.007651,0.05
2018-08-03,273.51,0.009715,0.05
2018-08-04,274.19,0.01116,0.05
2018-08-05,273.6,0.037652,0.05
2018-08-06,273.57,0.003869,0.05
2018-08-07,273.34,0.002071,0.05
2018-08-08,273.67,0.002535,0.05
2018-08-09,273.99,0.006739,0.05
2018-08-10,274.54,0.007221,0.05
2018-08-11,274.42,0.019739,0.05
2018-08-12,273.97,0.01011,0.05
2018-08-13,274.11,0.016284,0.05
2018-08-14,274.62,0.00506,0.05
2018-08-15,274.45,0.004337,0.05
2018-08-16,274.41,0.003769,0.05
2018-08-17,274.73,0.006932,0.05
2018-08-18,274.6,0.005214,0.05
2018-08-19,274.76,0.003219,0.05
2018-08-20,274.56,0.00271,0.05
2018-08-21,274.65,0.004307,0.05
2018-08-22,274.54,0.003413,0.05
2018-08-23,274.85,0.008032,0.05
2018-08-24,273.94,0.027205,0.05
2018-08-25,274.02,0.005366,0.05
2018-08-26,274.6,0.018588,0.05
2018-08-27,273.83,0.031706,0.05
2018-08-28,273.46,0.020619,0.05
2018-08-29,273.85,0.017527,0.05
2018-08-30,273.72,0.028678,0.05
2018-08-31,273.38,0.007633,0.05
2018-09-01,273.63,0.002118,0.05
2018-09-02,273.6,0.005552,0.05
2018-09-03,273.63,0.00334,0.05
2018-09-04,273.67,0.003816,0.05
2018-09-05,273.39,0.002194,0.05
2018-09-06,273.62,0.002926,0.05
2018-09-07,272.69,0.003973,0.05
2018-09-08,273.56,0.001165,0.05
2018-09-09,274.41,0.003737,0.05
2018-09-10,274.02,0.005953,0.05
2018-09-11,273.87,0.006231,0.05
2018-09-12,272.41,0.005439,0.05
2018-09-13,272.33,0.005731,0.05
2018-09-14,271.75,0.005525,0.05
2018-09-15,272.12,0.002663,0.05
2018-09-16,271.72,0.002623,0.05
2018-09-17,271.12,0.000757,0.05
2018-09-18,271.24,0.000813,0.05
2018-09-19,271.68,0.001163,0.05
2018-09-20,272.25,0.006024,0.05
2018-09-21,271.92,0.006587,0.05
2018-09-22,271.43,0.002193,0.05
2018-09-23,271.93,0.002014,0.05
2018-09-24,272.35,0.000849,0.05
2018-09-25,272.73,0.000773,0.05
2018-09-26,271.67,0.001071,0.05
2018-09-27,271.26,0.001442,0.05
2018-09-28,270.92,0.0011,0.05
2018-09-29,270.53,0.001164,0.05
2018-09-30,271.38,0.001408,0.05
2018-10-01,270.52,0.001083,0.05
2018-10-02,269.73,0.00191,0.05
2018-10-03,268.66,0.002161,0.05
2018-10-04,267.55,0.002069,0.05
2018-10-05,266.87,0.001326,0.05
2018-10-06,265.76,0.001497,0.05
2018-10-07,264.59,0.002125,0.05
2018-10-08,264.51,0.000884,0.05
2018-10-09,266.69,0.001065,0.05
2018-10-10,267.37,0.000672,0.05
2018-10-11,267.65,0.000982,0.05
2018-10-12,266.31,0.000919,0.05
2018-10-13,265.56,0.001605,0.05
2018-10-14,265.23,0.001715,0.05
2018-10-15,265.66,0.001287,0.05
2018-10-16,267.06,0.001094,0.05
2018-10-17,266.03,0.002292,0.05
2018-10-18,264.54,0.002392,0.05
2018-10-19,264.16,0.002121,0.05
2018-10-20,264.29,0.001433,0.05
2018-10-21,263.4,0.001519,0.05
2018-10-22,262.09,0.001236,0.05
2018-10-23,261.19,0.001698,0.05
2018-10-24,261.28,0.00109,0.05
2018-10-25,261.04,0.000453,0.05
2018-10-26,261.41,0.000325,0.05
2018-10-27,261.49,0.000373,0.05
2018-10-28,260.95,0.000151,0.05
2018-10-29,261.99,0.001054,0.05
2018-10-30,262.42,0.000284,0.05
2018-10-31,263.17,0.000318,0.05
2018-11-01,264.13,0.000347,0.05
2018-11-02,264.19,0.000658,0.05
2018-11-03,263.4,0.001745,0.05
2018-11-04,262.14,0.001335,0.05
2018-11-05,262.24,0.001128,0.05
2018-11-06,261.86,0.000604,0.05
2018-11-07,261.81,0.000187,0.05
2018-11-08,262.13,0.000703,0.05
2018-11-09,262.19,0.000273,0.05
2018-11-10,260.7,0.000725,0.05
2018-11-11,262.45,0.000382,0.05
2018-11-12,263.06,0.000577,0.05
2018-11-13,261.48,0.001143,0.05
2018-11-14,260.41,0.001294,0.05
2018-11-15,260.87,0.000695,0.05
2018-11-16,262.45,0.000912,0.05
2018-11-17,262.01,0.00057,0.05
2018-11-18,262.43,0.000754,0.05
2018-11-19,262.7,0.000655,0.05
2018-11-20,261.05,0.000368,0.05
2018-11-21,262.04,1.3e-05,0.05
2018-11-22,264.99,0.000161,0.05
2018-11-23,263.48,0.000182,0.05
2018-11-24,263.17,3.8e-05,0.05
2018-11-25,264.29,3.6e-05,0.05
2018-11-26,263.57,7.3e-05,0.05
2018-11-27,264.42,0.0,0.05
2018-11-28,265.22,2.9e-05,0.05
2018-11-29,263.36,0.000445,0.05
2018-11-30,261.82,0.001201,0.05
2018-12-01,260.85,0.000384,0.05
2018-12-02,260.68,0.00054,0.05
2018-12-03,261.99,0.000314,0.05
2018-12-04,263.53,0.000262,0.05
2018-12-05,260.79,0.000906,0.05
2018-12-06,258.16,0.002018,0.05
2018-12-07,256.61,0.00116,0.05
2018-12-08,257.98,0.000307,0.05
2018-12-09,257.58,0.000492,0.05
2018-12-10,256.23,0.00123,0.05
2018-12-11,254.41,0.001097,0.05
2018-12-12,254.5,0.000209,0.05
2018-12-13,254.75,0.001219,0.05
2018-12-14,254.21,0.000297,0.05
2018-12-15,257.01,0.000207,0.05
2018-12-16,259.88,9.4e-05,0.05
2018-12-17,261.33,0.00607,0.05
2018-12-18,260.17,0.005472,0.05
2018-12-19,260.77,2e-06,0.05
2018-12-20,260.6,0.00042,0.05
2018-12-21,258.59,0.0004,0.05
2018-12-22,259.2,0.0002,0.05
2018-12-23,261.11,0.000293,0.05
2018-12-24,259.58,0.000691,0.05
2018-12-25,258.01,0.000914,0.05
2018-12-26,257.57,0.00148,0.05
2018-12-27,251.95,0.002609,0.05
2018-12-28,250.52,0.001236,0.05
2018-12-29,252.18,2e-06,0.05
2018-12-30,255.36,3.6e-05,0.05
2018-12-31,255.45,2.1e-05,0.05
2019-01-01,256.59,0.000238,0.05
2019-01-02,253.13,0.000849,0.05
2019-01-03,251.27,0.001068,0.05
2019-01-04,256.26,0.00012,0.05
2019-01-05,255.86,0.000895,0.05
2019-01-06,253.01,0.002471,0.05
2019-01-07,252.61,0.01224,0.05
2019-01-08,251.6,0.000729,0.05
2019-01-09,251.5,0.001924,0.05
2019-01-10,253.93,0.0003,0.05
2019-01-11,253.94,0.00055,0.05
2019-01-12,254.09,0.000853,0.05
2019-01-13,252.52,0.000822,0.05
2019-01-14,251.71,0.000837,0.05
2019-01-15,253.59,0.0,0.05
2019-01-16,257.81,4.3e-05,0.05
2019-01-17,255.09,0.00136,0.05
2019-01-18,252.21,5.8e-05,0.05
2019-01-19,254.43,0.000129,0.05
2019-01-20,255.78,0.000178,0.05
2019-01-21,255.63,0.00028,0.05
2019-01-22,255.23,0.007912,0.05
2019-01-23,254.92,0.016493,0.05
2019-01-24,251.94,0.002605,0.05
2019-01-25,253.62,0.011109,0.05
2019-01-26,253.34,0.005153,0.05
2019-01-27,251.16,0.003334,0.05
2019-01-28,249.84,0.002102,0.05
2019-01-29,249.77,0.000375,0.05
2019-01-30,256.19,1e-06,0.05
2019-01-31,256.49,0.003105,0.05
2019-02-01,254.95,0.009299,0.05
2019-02-02,253.74,0.000697,0.05
2019-02-03,254.28,0.000606,0.05
2019-02-04,255.62,9.7e-05,0.05
2019-02-05,257.12,0.000663,0.05
2019-02-06,255.48,0.000885,0.05
2019-02-07,256.3,0.030606,0.05
2019-02-08,255.87,0.014377,0.05
2019-02-09,253.58,0.007728,0.05
2019-02-10,256.03,0.000285,0.05
2019-02-11,254.96,0.00098,0.05
2019-02-12,256.82,6.6e-05,0.05
2019-02-13,258.19,5.5e-05,0.05
2019-02-14,257.82,0.002727,0.05
2019-02-15,256.41,0.003787,0.05
2019-02-16,253.97,0.002556,0.05
2019-02-17,253.73,0.000122,0.05
2019-02-18,254.72,0.001229,0.05
2019-02-19,254.32,0.001065,0.05
2019-02-20,257.2,0.000323,0.05
2019-02-21,257.92,0.000154,0.05
2019-02-22,257.24,0.000603,0.05
2019-02-23,257.32,0.000788,0.05
2019-02-24,256.15,0.005573,0.05
2019-02-25,252.99,0.006889,0.05
2019-02-26,251.57,0.004148,0.05
2019-02-27,253.96,0.019461,0.05
2019-02-28,250.6,0.003782,0.05
2019-03-01,252.35,0.000396,0.05
2019-03-02,257.22,0.000254,0.05
2019-03-03,255.8,0.001812,0.05
2019-03-04,253.97,0.001579,0.05
2019-03-05,253.43,0.001619,0.05
2019-03-06,253.19,0.000991,0.05
2019-03-07,254.13,0.001167,0.05
2019-03-08,253.52,0.000723,0.05
2019-03-09,256.3,0.000924,0.05
2019-03-10,257.26,0.0006,0.05
2019-03-11,257.2,0.000444,0.05
2019-03-12,258.35,0.000258,0.05
2019-03-13,260.33,0.00035,0.05
2019-03-14,259.44,0.002728,0.05
2019-03-15,257.08,0.001326,0.05
2019-03-16,258.4,0.00036,0.05
2019-03-17,259.62,0.00165,0.05
2019-03-18,257.36,0.002448,0.05
2019-03-19,258.47,0.001098,0.05
2019-03-20,257.18,0.00058,0.05
2019-03-21,257.8,0.000558,0.05
2019-03-22,257.77,0.000798,0.05
2019-03-23,258.52,0.000164,0.05
2019-03-24,260.2,0.000169,0.05
2019-03-25,260.58,0.001213,0.05
2019-03-26,258.49,0.003096,0.05
2019-03-27,259.45,1.2e-05,0.05
2019-03-28,263.17,3.4e-05,0.05
2019-03-29,264.76,9.9e-05,0.05
2019-03-30,262.54,0.000501,0.05
2019-03-31,261.54,0.000369,0.05
2019-04-01,259.77,0.000605,0.05
2019-04-02,260.14,0.000321,0.05
2019-04-03,262.37,0.000262,0.05
2019-04-04,264.0,0.000368,0.05
2019-04-05,263.8,0.00056,0.05
2019-04-06,264.2,0.006443,0.05
2019-04-07,262.37,0.004457,0.05
2019-04-08,263.15,0.001203,0.05
2019-04-09,263.14,0.001983,0.05
2019-04-10,264.6,3.2e-05,0.05
2019-04-11,264.82,2.8e-05,0.05
2019-04-12,265.8,0.000133,0.05
2019-04-13,265.61,0.00057,0.05
2019-04-14,265.22,0.000884,0.05
2019-04-15,266.27,0.000685,0.05
2019-04-16,267.11,0.003269,0.05
2019-04-17,265.07,0.006073,0.05
2019-04-18,262.74,0.003441,0.05
2019-04-19,262.43,0.00178,0.05
2019-04-20,262.76,0.000718,0.05
2019-04-21,263.35,0.002299,0.05
2019-04-22,263.87,0.002984,0.05
2019-04-23,264.99,0.000951,0.05
2019-04-24,265.47,0.000272,0.05
2019-04-25,266.26,0.000387,0.05
2019-04-26,267.63,0.000534,0.05
2019-04-27,267.77,0.000546,0.05
2019-04-28,268.43,0.000548,0.05
2019-04-29,268.19,0.00086,0.05
2019-04-30,267.24,0.000981,0.05
2019-05-01,267.24,0.001952,0.05
2019-05-02,267.47,0.001734,0.05
2019-05-03,269.14,0.004831,0.05
2019-05-04,269.29,0.006691,0.05
2019-05-05,267.29,0.003577,0.05
2019-05-06,267.21,0.001064,0.05
2019-05-07,268.04,0.001929,0.05
2019-05-08,268.21,0.001088,0.05
2019-05-09,267.86,0.001187,0.05
2019-05-10,268.41,0.001011,0.05
2019-05-11,267.23,0.001464,0.05
2019-05-12,266.4,0.001546,0.05
2019-05-13,266.41,0.005603,0.05
2019-05-14,267.24,0.001209,0.05
2019-05-15,267.57,0.002933,0.05
2019-05-16,267.78,0.001481,0.05
2019-05-17,267.86,0.001364,0.05
2019-05-18,267.32,0.003217,0.05
2019-05-19,267.3,0.003099,0.05
2019-05-20,268.26,0.000956,0.05
2019-05-21,269.0,0.001091,0.05
2019-05-22,268.79,0.001366,0.05
2019-05-23,268.94,0.002578,0.05
2019-05-24,270.42,0.000674,0.05
2019-05-25,269.8,0.00189,0.05
2019-05-26,269.08,0.001051,0.05
2019-05-27,269.36,0.00115,0.05
2019-05-28,269.29,0.001555,0.05
2019-05-29,269.13,0.001495,0.05
2019-05-30,269.37,0.004105,0.05
2019-05-31,270.04,0.004508,0.05
2019-06-01,269.43,0.006281,0.05
2019-06-02,269.74,0.003549,0.05
2019-06-03,270.01,0.002696,0.05
2019-06-04,272.35,0.003524,0.05
2019-06-05,273.23,0.002437,0.05
2019-06-06,273.1,0.001095,0.05
2019-06-07,272.56,0.005569,0.05
2019-06-08,271.47,0.002244,0.05
2019-06-09,271.0,0.002132,0.05
2019-06-10,271.96,0.00305,0.05
2019-06-11,272.86,0.002143,0.05
2019-06-12,273.6,0.003056,0.05
2019-06-13,273.79,0.001939,0.05
2019-06-14,274.06,0.001828,0.05
2019-06-15,273.5,0.002308,0.05
2019-06-16,273.49,0.002739,0.05
2019-06-17,272.75,0.003994,0.05
2019-06-18,271.93,0.004116,0.05
2019-06-19,273.14,0.006124,0.05
2019-06-20,273.44,0.004648,0.05
2019-06-21,273.83,0.00182,0.05
2019-06-22,273.42,0.008919,0.05
2019-06-23,273.19,0.002828,0.05
2019-06-24,273.81,0.000695,0.05
2019-06-25,274.66,0.001763,0.05
2019-06-26,274.39,0.002425,0.05
2019-06-27,274.31,0.004655,0.05
2019-06-28,274.37,0.004476,0.05
2019-06-29,274.34,0.003013,0.05
2019-06-30,274.23,0.006789,0.05
2019-07-01,274.55,0.002164,0.05
2019-07-02,274.81,0.001455,0.05
2019-07-03,275.38,0.001911,0.05
2019-07-04,275.39,0.00977,0.05
2019-07-05,274.78,0.004996,0.05
2019-07-06,274.5,0.004785,0.05
2019-07-07,274.58,0.014346,0.05
2019-07-08,274.95,0.017522,0.05
2019-07-09,274.27,0.028183,0.05
2019-07-10,274.35,0.027948,0.05
2019-07-11,273.98,0.036105,0.05
2019-07-12,273.17,0.067897,0.05
2019-07-13,272.82,0.033507,0.05
2019-07-14,273.01,0.006531,0.05
2019-07-15,272.94,0.00881,0.05
2019-07-16,272.87,0.005096,0.05
2019-07-17,273.09,0.002686,0.05
2019-07-18,273.36,0.000948,0.05
2019-07-19,273.46,0.002831,0.05
2019-07-20,273.73,0.004313,0.05
2019-07-21,274.07,0.003418,0.05
2019-07-22,274.64,0.003603,0.05
2019-07-23,274.66,0.012212,0.05
2019-07-24,274.08,0.017596,0.05
2019-07-25,274.23,0.00917,0.05
2019-07-26,274.33,0.007942,0.05
2019-07-27,274.42,0.009928,0.05
2019-07-28,274.64,0.003316,0.05
2019-07-29,274.53,0.004589,0.05
2019-07-30,274.61,0.002928,0.05
2019-07-31,274.83,0.005329,0.05
2019-08-01,274.51,0.008621,0.05
2019-08-02,274.36,0.01259,0.05
2019-08-03,274.73,0.007732,0.05
2019-08-04,275.05,0.004081,0.05
2019-08-05,274.49,0.008837,0.05
2019-08-06,274.41,0.004382,0.05
2019-08-07,274.58,0.001958,0.05
2019-08-08,274.36,0.007557,0.05
2019-08-09,274.06,0.004164,0.05
2019-08-10,274.82,0.004288,0.05
2019-08-11,274.38,0.004085,0.05
2019-08-12,274.59,0.002136,0.05
2019-08-13,274.69,0.003699,0.05
2019-08-14,274.58,0.002843,0.05
2019-08-15,274.38,0.003791,0.05
2019-08-16,274.53,0.005884,0.05
2019-08-17,273.98,0.011369,0.05
2019-08-18,273.6,0.00295,0.05
2019-08-19,273.35,0.001628,0.05
2019-08-20,274.04,0.002038,0.05
2019-08-21,273.97,0.002289,0.05
2019-08-22,273.42,0.001048,0.05
2019-08-23,274.18,0.001954,0.05
2019-08-24,274.24,0.004429,0.05
2019-08-25,273.45,0.004085,0.05
2019-08-26,273.62,0.003633,0.05
2019-08-27,273.55,0.000496,0.05
2019-08-28,274.59,0.002394,0.05
2019-08-29,274.25,0.005299,0.05
2019-08-30,275.04,0.001104,0.05
2019-08-31,274.81,0.012817,0.05
2019-09-01,273.86,0.005642,0.05
2019-09-02,274.51,0.003909,0.05
2019-09-03,274.48,0.007581,0.05
2019-09-04,274.63,0.006309,0.05
2019-09-05,274.95,0.006241,0.05
2019-09-06,274.48,0.009283,0.05
2019-09-07,274.22,0.003899,0.05
2019-09-08,274.34,0.001511,0.05
2019-09-09,274.19,0.001533,0.05
2019-09-10,274.85,0.002447,0.05
2019-09-11,275.05,0.00665,0.05
2019-09-12,274.19,0.020142,0.05
2019-09-13,273.88,0.006336,0.05
2019-09-14,274.09,0.009081,0.05
2019-09-15,274.31,0.008169,0.05
2019-09-16,273.97,0.013334,0.05
2019-09-17,272.86,0.027796,0.05
2019-09-18,271.87,0.015342,0.05
2019-09-19,271.1,0.003954,0.05
2019-09-20,270.96,0.002306,0.05
2019-09-21,271.19,0.005158,0.05
2019-09-22,271.55,0.003723,0.05
2019-09-23,271.74,0.004532,0.05
2019-09-24,271.51,0.011203,0.05
2019-09-25,271.12,0.007814,0.05
2019-09-26,271.15,0.003639,0.05
2019-09-27,271.0,0.005568,0.05
2019-09-28,270.01,0.022962,0.05
2019-09-29,270.11,0.014568,0.05
2019-09-30,270.29,0.002371,0.05
2019-10-01,270.4,0.003224,0.05
2019-10-02,270.52,0.001651,0.05
2019-10-03,270.34,0.001209,0.05
2019-10-04,270.63,0.000636,0.05
2019-10-05,270.31,0.000592,0.05
2019-10-06,270.8,0.00085,0.05
2019-10-07,270.6,0.00133,0.05
2019-10-08,269.21,0.002643,0.05
2019-10-09,267.86,0.001574,0.05
2019-10-10,267.87,0.000946,0.05
2019-10-11,268.15,0.001265,0.05
2019-10-12,267.71,0.001156,0.05
2019-10-13,268.36,0.000575,0.05
2019-10-14,268.11,0.000428,0.05
2019-10-15,267.94,0.000701,0.05
2019-10-16,266.99,0.000576,0.05
2019-10-17,267.13,0.000715,0.05
2019-10-18,266.93,0.001458,0.05
2019-10-19,267.41,0.001274,0.05
